ts_unix,alg_family,alg_name,alg_type,iteration,keygen_time_ms,sign_time_ms,verify_time_ms,sig_bytes,pk_bytes,verify_ok
1779465923.0081124,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,13,17.995886999415234,141.96397600062483,0.21298100000421982,7856,32,1
1779465923.1728868,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,14,19.097819999842613,145.3940329993202,0.2087619996018475,7856,32,1
1779465923.331772,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,15,19.12618200003635,139.49929799946403,0.19194600008631824,7856,32,1
1779465923.4818337,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,16,17.695146999358258,132.08665499951167,0.20040999970660778,7856,32,1
1779465923.627335,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,17,17.100368000683375,128.15484500060847,0.18174900014855666,7856,32,1
1779465923.773507,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,18,16.86288600012631,129.06741899951157,0.18437400012771832,7856,32,1
1779465923.9291995,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,19,16.928064999774506,138.44762400003674,0.23399699966830667,7856,32,1
1779465924.0856588,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,20,18.58166500005609,137.61453200004325,0.19523100036167307,7856,32,1
1779465924.2397146,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,21,18.737736000730365,134.93733999985125,0.21356300021579955,7856,32,1
1779465924.3867407,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,22,17.934301999957825,128.80665000011504,0.19024900029762648,7856,32,1
1779465924.5349677,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,23,16.97499600049923,130.9521519997361,0.2099029998134938,7856,32,1
1779465924.6894085,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,24,17.713313000058406,136.4527329997145,0.20724499972857302,7856,32,1
1779465924.849295,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,25,18.20362099988415,141.43907699963165,0.19057999998040032,7856,32,1
1779465925.0049293,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,26,18.061955999655765,137.33362200036936,0.1970470002561342,7856,32,1
1779465925.1544654,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,27,18.187698000474484,131.07533699985652,0.1973449998331489,7856,32,1
1779465925.3010163,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,28,16.930547000811202,129.30749299994204,0.20081099955859827,7856,32,1
1779465925.4559643,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,29,17.764187000466336,136.91898500019306,0.19731700012926012,7856,32,1
1779465925.6109173,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,30,17.961518999982218,136.74978499966528,0.19382899972697487,7856,32,1
1779465925.7661748,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,31,17.942179999408836,137.05998299974453,0.18110999917553272,7856,32,1
1779465925.9126818,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,32,16.37440900049114,129.83080100002553,0.2103630004057777,7856,32,1
1779465926.0670521,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,33,17.73943300031533,136.35251100004098,0.21235599979263498,7856,32,1
1779465926.221628,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,34,17.980581000301754,136.3546350003162,0.19284200061520096,7856,32,1
1779465926.375351,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,35,18.014649999713583,135.45396199970128,0.18000799991568783,7856,32,1
1779465926.5187604,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,36,16.256899999461893,126.88734800030943,0.18889300008595455,7856,32,1
1779465926.6641846,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,37,16.756166000050143,128.41764600034367,0.18808900040312437,7856,32,1
1779465926.8101819,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,38,16.938775000198802,128.8000300000931,0.1877329996204935,7856,32,1
1779465926.956789,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,39,16.97684099963226,129.37701000009838,0.1974400001927279,7856,32,1
1779465927.103837,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,40,16.923557000154688,129.857900999923,0.18246400031785015,7856,32,1
1779465927.258278,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,41,16.941281000072195,137.1218050007883,0.21579199983534636,7856,32,1
1779465927.4135818,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,42,18.158309000682493,136.87161399957404,0.19641200015030336,7856,32,1
1779465927.564678,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,43,18.142308000278717,132.68088699987857,0.20005900023534195,7856,32,1
1779465927.7176626,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,44,17.61717800036422,135.0682649999726,0.2068170006168657,7856,32,1
1779465927.8733063,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,45,17.92275400021026,137.44984900040436,0.20015599966427544,7856,32,1
1779465928.029633,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,46,18.128674000763567,137.9318819999753,0.20795500040549086,7856,32,1
1779465928.1867101,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,47,18.123994000234234,138.6631949999355,0.20758599930559285,7856,32,1
1779465928.3456864,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,48,18.24975099953008,140.41766500031372,0.21640000068146037,7856,32,1
1779465928.505015,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,49,18.738540999947872,140.28005300042423,0.20259800021449337,7856,32,1
1779465928.661491,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,50,18.211761000202387,138.0147889994987,0.18597500002215384,7856,32,1
1779465928.8165765,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,51,17.895081999995455,136.93509899985656,0.20499899983406067,7856,32,1
1779465928.9719076,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,52,17.965390999961528,137.13716699930956,0.18682600057218224,7856,32,1
1779465929.1288097,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,53,18.009410999184183,138.6032199998226,0.2073440000458504,7856,32,1
1779465929.2825003,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,54,16.784505000032368,136.57343399972888,0.2187690006394405,7856,32,1
1779465929.4541574,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,55,20.290382999519352,151.01875199979986,0.2097750002576504,7856,32,1
1779465929.6155467,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,56,18.78431500063016,142.25061400065897,0.2242660002593766,7856,32,1
1779465929.7752585,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,57,18.571102999885625,140.80029700016894,0.20833500002481742,7856,32,1
1779465929.9353268,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,58,18.130725000446546,141.510647999894,0.22821200036560185,7856,32,1
1779465930.0963182,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,59,18.71410400053719,141.96188599999005,0.1940259999173577,7856,32,1
1779465930.2584517,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,60,18.006154999966384,143.7788029998046,0.2135380000254372,7856,32,1
1779465930.4257238,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,61,19.554720999622077,147.32013599950733,0.20650599981308915,7856,32,1
1779465930.5782692,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,62,18.551256000137073,133.72138700015057,0.17705800019029994,7856,32,1
1779465930.7311661,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,63,16.860266000549018,135.7257630006643,0.20321899955888512,7856,32,1
1779465930.8875146,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,64,18.064079999930982,137.92688900048233,0.18841899964172626,7856,32,1
1779465931.0374963,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,65,16.694032000486914,132.96621200061054,0.22150699987832922,7856,32,1
1779465931.2327461,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,66,18.745973000477534,176.17929599964555,0.21072599975013873,7856,32,1
1779465931.384592,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,67,18.565833999673487,132.9199219999282,0.25409599948034156,7856,32,1
1779465931.5356572,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,68,18.15677299964591,132.5753299997814,0.18944399926112965,7856,32,1
1779465931.6954877,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,69,16.999700000269513,142.49873900007515,0.20663400027842727,7856,32,1
1779465931.8460393,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,70,17.142083999715396,133.0914730006043,0.21547500000451691,7856,32,1
1779465931.9998002,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,71,17.43301300029998,135.99385300040012,0.21025600017310353,7856,32,1
1779465932.159817,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,72,18.83845999964251,140.83431699964422,0.20945999949617544,7856,32,1
1779465932.3232737,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,73,18.745596000371734,144.36786599981133,0.20451500040508108,7856,32,1
1779465932.4733613,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,74,18.46048300012626,131.34418099980394,0.1878909997685696,7856,32,1
1779465932.6219108,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,75,17.334601999209553,130.95102999977826,0.1887989992610528,7856,32,1
1779465932.7760057,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,76,17.30234099977679,136.47900599971763,0.22269300006882986,7856,32,1
1779465932.9313462,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,77,20.500765000178944,134.54731700039702,0.19174600038240897,7856,32,1
1779465933.0796552,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,78,17.172578000099747,130.84649099982926,0.18479199934517965,7856,32,1
1779465933.2376678,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,79,17.048585999873467,140.65054900038376,0.21737999941251474,7856,32,1
1779465933.3965864,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,80,18.983311000738468,139.6730699998443,0.19812800019280985,7856,32,1
1779465933.5620844,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,81,18.38097400013794,146.76195999982156,0.21441200078697875,7856,32,1
1779465933.7213652,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,82,19.649236000077508,139.32178499999281,0.18801999976858497,7856,32,1
1779465933.8834348,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,83,18.180073000621633,143.58029599952715,0.21131599987711525,7856,32,1
1779465934.044626,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,84,18.660603999705927,142.21059800001967,0.2073419991575065,7856,32,1
1779465934.2091706,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,85,18.647865000275488,145.55661499980488,0.2390690005995566,7856,32,1
1779465934.3735123,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,86,19.220375000259082,144.81053700001212,0.2152600000044913,7856,32,1
1779465934.535678,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,87,19.07829599986144,142.81307999954151,0.20536500051093753,7856,32,1
1779465934.6978304,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,88,18.955860000460234,142.86645199990744,0.21450700023706304,7856,32,1
1779465934.8940842,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,89,20.901635999507562,174.98562899982062,0.22482799977296963,7856,32,1
1779465935.060506,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,90,19.090059000518522,146.99759399991308,0.23002899979474023,7856,32,1
1779465935.2397077,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,91,20.592959000168776,158.15442899929621,0.3036779999092687,7856,32,1
1779465935.413727,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,92,20.763198000167904,152.89215299981151,0.20822599981329404,7856,32,1
1779465935.591385,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,93,18.72416600053839,158.60336199966696,0.2273499994771555,7856,32,1
1779465935.7704298,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,94,20.498408999628737,158.19692199966084,0.21040299998276168,7856,32,1
1779465935.9406507,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,95,19.1891949998535,150.6880569995701,0.21515400021598907,7856,32,1
1779465936.097521,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,96,18.188410000220756,138.37930400040932,0.2006779996008845,7856,32,1
1779465936.2586145,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,97,18.955221999931382,141.83844899980613,0.20127800053160172,7856,32,1
1779465936.414151,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,98,18.3044859995789,136.9536980000703,0.18203499985247618,7856,32,1
1779465936.5655837,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,99,16.779044000031718,134.2486760004249,0.2872219993150793,7856,32,1
1779465936.713126,SPHINCS,SPHINCS+-SHA2-128s-simple,pqc,100,17.317582000032417,129.9545260008017,0.18959000044560526,7856,32,1
1779465936.7206776,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,1,0.2907920006691711,6.615049999709299,0.5128150005475618,17088,32,1
1779465936.7287495,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,2,0.2825380006470368,6.9311879997258075,0.7596679997732281,17088,32,1
1779465936.7372077,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,3,0.4161279994150391,7.215736000034667,0.713341999471595,17088,32,1
1779465936.7454963,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,4,0.3157480005029356,7.284992999302631,0.5888539999432396,17088,32,1
1779465936.7542114,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,5,0.30794199938100064,7.740051999462594,0.5674619997080299,17088,32,1
1779465936.7627497,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,6,0.33462600003986154,7.291251999959059,0.7913230001577176,17088,32,1
1779465936.771922,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,7,0.4602709996106569,7.994257999598631,0.5907179993300815,17088,32,1
1779465936.780507,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,8,0.3812969998762128,7.352247000198986,0.7576480002171593,17088,32,1
1779465936.7893176,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,9,0.4311840002628742,7.592224000291026,0.636359999589331,17088,32,1
1779465936.797981,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,10,0.34337299985054415,7.659756000066409,0.5954640000709333,17088,32,1
1779465936.806603,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,11,0.3263039998273598,7.696990999647824,0.5611489996226737,17088,32,1
1779465936.8153017,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,12,0.3259859995523584,7.749497000077099,0.5883190005988581,17088,32,1
1779465936.824092,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,13,0.3326960004415014,7.8117939992807806,0.5970970005364507,17088,32,1
1779465936.832671,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,14,0.3258699998696102,7.644858000276145,0.5753759996878216,17088,32,1
1779465936.8412337,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,15,0.3240530004404718,7.624514999406529,0.5854030005139066,17088,32,1
1779465936.8496947,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,16,0.3234750001865905,7.534959000622621,0.5741080003645038,17088,32,1
1779465936.8580675,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,17,0.31824100005906075,7.457964999957767,0.56715200025792,17088,32,1
1779465936.866429,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,18,0.3180490002705483,7.449022999935551,0.5623999995805207,17088,32,1
1779465936.8746982,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,19,0.3153950001433259,7.355949000157125,0.5701589998352574,17088,32,1
1779465936.88298,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,20,0.3091219996349537,7.35545999941678,0.5897430000914028,17088,32,1
1779465936.8915305,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,21,0.3307679999124957,7.546512999397237,0.573642000745167,17088,32,1
1779465936.899926,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,22,0.31990199931897223,7.452777000253263,0.591661999351345,17088,32,1
1779465936.908201,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,23,0.3175100000589737,7.344279000790266,0.5623580000246875,17088,32,1
1779465936.9163778,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,24,0.30703600077686133,7.253112999933364,0.5819050002173753,17088,32,1
1779465936.9248915,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,25,0.3322420006952598,7.585297000332503,0.5656820003423491,17088,32,1
1779465936.9334924,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,26,0.32507900050404714,7.665148999876692,0.5822450002597179,17088,32,1
1779465936.9418726,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,27,0.32503700003871927,7.468095000149333,0.5598119996648165,17088,32,1
1779465936.9502454,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,28,0.31472799946641317,7.468996000170591,0.5622389999189181,17088,32,1
1779465936.9586995,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,29,0.322081999911461,7.469348999620706,0.5549910001718672,17088,32,1
1779465936.967082,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,30,0.3241680005885428,7.450480999978026,0.5769970002802438,17088,32,1
1779465936.9753997,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,31,0.3189129993188544,7.42972300031397,0.537277000148606,17088,32,1
1779465936.9837043,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,32,0.3094969997619046,7.41365800058702,0.5547129994738498,17088,32,1
1779465936.9920282,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,33,0.3092360002483474,7.402954999633948,0.5847680004080757,17088,32,1
1779465937.0003154,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,34,0.3160460000799503,7.372123000095598,0.5710759996873094,17088,32,1
1779465937.00865,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,35,0.3078640002058819,7.427030999679118,0.5728099995394587,17088,32,1
1779465937.0169313,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,36,0.3166570004395908,7.384590000583557,0.5533650000870693,17088,32,1
1779465937.0253086,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,37,0.3164930003549671,7.45399199968233,0.5796909999844502,17088,32,1
1779465937.0336778,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,38,0.31576699984725565,7.450359999893408,0.5760159992860281,17088,32,1
1779465937.0418944,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,39,0.322425999911502,7.2850980004659505,0.5620989995804848,17088,32,1
1779465937.050027,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,40,0.318784999763011,7.230103000438248,0.5379950007409207,17088,32,1
1779465937.058506,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,41,0.3253659997426439,7.479914999748871,0.5965669997749501,17088,32,1
1779465937.0671923,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,42,0.33112100027210545,7.641438999598904,0.667464999423828,17088,32,1
1779465937.076448,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,43,0.3360500004419009,8.272027000202797,0.5616990001726663,17088,32,1
1779465937.0854998,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,44,0.32065399955172325,8.007479999832867,0.6289519997153548,17088,32,1
1779465937.0968075,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,45,0.3755589996217168,9.93237000056979,0.8608759999333415,17088,32,1
1779465937.1075265,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,46,0.6915470003150403,9.067629000128363,0.6492610000350396,17088,32,1
1779465937.116661,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,47,0.3739360008694348,8.024077999834844,0.6159530003060354,17088,32,1
1779465937.1264591,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,48,0.36123500012763543,8.71601200014993,0.5979710003884975,17088,32,1
1779465937.1351392,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,49,0.3581460005079862,7.650262999959523,0.5989519995637238,17088,32,1
1779465937.1455624,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,50,0.3289220003352966,9.111456999562506,0.8431659998677787,17088,32,1
1779465937.1569386,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,51,0.5250410004009609,9.930958000040846,0.7417659999191528,17088,32,1
1779465937.1670916,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,52,0.4129839999222895,8.991614000478876,0.671179999699234,17088,32,1
1779465937.1770446,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,53,0.38516399945365265,8.880823999788845,0.6333279998216312,17088,32,1
1779465937.186534,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,54,0.3802379997068783,8.43282999994699,0.6169299995235633,17088,32,1
1779465937.1958559,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,55,0.352424999618961,8.268483000392735,0.6623440003750147,17088,32,1
1779465937.205681,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,56,0.3524980002111988,8.695528999851376,0.6957880004847539,17088,32,1
1779465937.2164803,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,57,0.40123100006894674,9.602060000361234,0.6821719998697517,17088,32,1
1779465937.2265973,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,58,0.42511999981798,8.881341000233078,0.6742689993188833,17088,32,1
1779465937.235928,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,59,0.4231849998177495,8.186723000108032,0.6312129999059835,17088,32,1
1779465937.244419,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,60,0.3402920001462917,7.5408049997349735,0.5592600000454695,17088,32,1
1779465937.252485,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,61,0.315647000206809,7.114494000234117,0.535160000254109,17088,32,1
1779465937.2602317,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,62,0.2963349998026388,6.879935000142723,0.5269829998724163,17088,32,1
1779465937.2679095,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,63,0.28883400045742746,6.820090000474011,0.5348900003809831,17088,32,1
1779465937.2764735,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,64,0.30610000067099463,7.596020999699249,0.6254239997360855,17088,32,1
1779465937.2850819,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,65,0.3353870006321813,7.688096000492806,0.5507619998752489,17088,32,1
1779465937.2935977,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,66,0.3184340002917452,7.579819999591564,0.5654139995385776,17088,32,1
1779465937.3017845,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,67,0.32024300071498146,7.243603999995685,0.5783859996881802,17088,32,1
1779465937.3097634,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,68,0.31012599993118783,7.072778999827278,0.5545359999814536,17088,32,1
1779465937.3174336,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,69,0.3055180004594149,6.803081000725797,0.5207149997659144,17088,32,1
1779465937.3251476,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,70,0.2894469998864224,6.827746999988449,0.5604759999187081,17088,32,1
1779465937.3329551,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,71,0.29425799948512577,6.933608000508684,0.5436629999167053,17088,32,1
1779465937.3409386,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,72,0.30696800058649387,7.104497000000265,0.535839000804117,17088,32,1
1779465937.3490753,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,73,0.29605700001411606,7.187856000200554,0.5935470007898402,17088,32,1
1779465937.357019,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,74,0.3141070001220214,7.022554000286618,0.5305129998305347,17088,32,1
1779465937.364929,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,75,0.3052789998037042,7.0018200003687525,0.5521639996004524,17088,32,1
1779465937.3728917,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,76,0.2958409995699185,7.080220999341691,0.550052999642503,17088,32,1
1779465937.3808649,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,77,0.30396700003620936,7.0900339997024275,0.542722000318463,17088,32,1
1779465937.388706,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,78,0.30367899944394594,6.9680650003647315,0.538528000106453,17088,32,1
1779465937.396527,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,79,0.30908300050214166,6.9394909996844945,0.5376260005505173,17088,32,1
1779465937.404336,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,80,0.29536599959101295,6.929234999915934,0.5516629998965072,17088,32,1
1779465937.4122367,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,81,0.29727699984505307,6.9772950000697165,0.5370600001697312,17088,32,1
1779465937.4200635,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,82,0.2959629991892143,6.9592390000252635,0.5370170001697261,17088,32,1
1779465937.4279609,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,83,0.2948199999082135,7.011586999396968,0.5533620005735429,17088,32,1
1779465937.4361866,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,84,0.30361200060724514,7.287615999302943,0.595616999817139,17088,32,1
1779465937.4451447,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,85,0.3292339997642557,7.9571440001018345,0.5808379992231494,17088,32,1
1779465937.4536455,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,86,0.3352290004841052,7.544183999925735,0.5613830007860088,17088,32,1
1779465937.4618938,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,87,0.3241180002078181,7.330817000365641,0.5508340000233147,17088,32,1
1779465937.4699955,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,88,0.3106580006715376,7.182737999755773,0.567402000342554,17088,32,1
1779465937.4780216,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,89,0.3067560000999947,7.136260000152106,0.5427689993666718,17088,32,1
1779465937.4862425,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,90,0.31493000005866634,7.310531999792147,0.5586719998973422,17088,32,1
1779465937.4943295,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,91,0.30427900037466316,7.183846999396337,0.5622389999189181,17088,32,1
1779465937.5024378,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,92,0.305266999930609,7.205648000308429,0.554352000108338,17088,32,1
1779465937.5105293,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,93,0.3177150001647533,7.175865000135673,0.5554690005737939,17088,32,1
1779465937.518618,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,94,0.30929600052331807,7.1383919994332246,0.5407890002970817,17088,32,1
1779465937.5266623,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,95,0.30482399961329065,7.142252000448934,0.5610160005744547,17088,32,1
1779465937.534749,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,96,0.3038969998669927,7.187772000179393,0.5607849998341408,17088,32,1
1779465937.5447524,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,97,0.3066520002903417,8.825036999951408,0.7726980002189521,17088,32,1
1779465937.5554397,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,98,0.45862499973736703,9.369246999995084,0.7295400000657537,17088,32,1
1779465937.5705967,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,99,0.5144409997228649,13.53668000047037,0.9578740000506514,17088,32,1
1779465937.581289,SPHINCS,SPHINCS+-SHA2-128f-simple,pqc,100,0.4309590003686026,9.534823999274522,0.6370780001816456,17088,32,1
