ts_unix,from,msg_id,alg,stanza_bytes,body_bytes,pk_b64_bytes,sig_b64_bytes,deserialize_time_ms,verify_time_ms,verify_ok,cpu_user_ms,cpu_sys_ms,mem_rss_kb
1779643440.9608653,emisor@localhost/Lk3_ZuTqqdjC,13216b1d6ae744dc943f4a1f93c37fe9,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0027149999368702993,0.31537899985778495,1,0.0,0.0,34788
1779643441.2239187,emisor@localhost/Lk3_ZuTqqdjC,71d010dc188949df86a1a9760cbd692d,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.01629999997021514,1.0766890000013518,1,0.0,0.0,34788
1779643441.5230334,emisor@localhost/Lk3_ZuTqqdjC,333eb6523daa4a7d9877bed1ecf01b48,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.007279999863385456,1.154138000401872,1,0.0,0.0,34788
1779643441.8120067,emisor@localhost/Lk3_ZuTqqdjC,205aaa6c7bdf4a559386cef4fddcc99a,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.008292000075016404,0.7144750002225919,1,0.0,0.0,34788
1779643442.090632,emisor@localhost/Lk3_ZuTqqdjC,5e256493ff44468a8b108cd725ee3161,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0024830001166264992,0.208574999760458,1,0.0,0.0,34788
1779643442.3908048,emisor@localhost/Lk3_ZuTqqdjC,0ea7fe1600434a13a1901332bc347c43,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0034979998417838942,0.33621400007177726,1,9.999999999999954,10.000000000000002,34788
1779643442.6913276,emisor@localhost/Lk3_ZuTqqdjC,229d53ac6a784a9ca8f3ec61535548e9,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.004610000360116828,0.5533670000659185,1,0.0,0.0,34788
1779643442.9522278,emisor@localhost/Lk3_ZuTqqdjC,db98e898e16b4a7a86958a9fe27274b3,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.005487999715114711,0.6951779996597907,1,0.0,0.0,34788
1779643443.2310636,emisor@localhost/Lk3_ZuTqqdjC,e32bec63e9154f32b46999e7ddef4844,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.003554999693733407,0.4063760002281924,1,0.0,0.0,34788
1779643443.5312085,emisor@localhost/Lk3_ZuTqqdjC,5e30cd1605514f73a6d8c6f1fdec7d28,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0051470001380948815,0.426634000177728,1,0.0,0.0,34788
1779643443.790561,emisor@localhost/Lk3_ZuTqqdjC,a92386c500464c7781c1068874e60d2e,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0027490000320540275,0.20332900021458045,1,0.0,0.0,34788
1779643444.051441,emisor@localhost/Lk3_ZuTqqdjC,f4bd9e43caa1421aa5d17420f3ec662f,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.004625000201485818,0.44044900005246745,1,0.0,0.0,34788
1779643444.3305974,emisor@localhost/Lk3_ZuTqqdjC,6c7a6a30f7df4c68a57dae023afacdd5,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0021770001694676466,0.23064100014380529,1,0.0,0.0,34788
1779643444.6207695,emisor@localhost/Lk3_ZuTqqdjC,d15332da56c04d1cb468b82ffeba8f8f,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0023659999897063244,0.20249399995009298,1,0.0,0.0,34788
1779643444.8810635,emisor@localhost/Lk3_ZuTqqdjC,ea67278b978c4ed0a54487494e60c415,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0032580001061432995,0.39548399990962935,1,0.0,0.0,34788
1779643445.1509125,emisor@localhost/Lk3_ZuTqqdjC,dd7a4f746ca74adebf46b06289429c18,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.00285299984170706,0.43375799987188657,1,0.0,0.0,34788
1779643445.421399,emisor@localhost/Lk3_ZuTqqdjC,7e7dd54a254c4d00bd86c9c37de300ed,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.003941000159102259,0.36842400004388765,1,0.0,0.0,34788
1779643445.7008743,emisor@localhost/Lk3_ZuTqqdjC,ed391ad311b141b094cb34b1a3842238,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.002787000084936153,0.31533099991065683,1,0.0,0.0,34788
1779643445.9907243,emisor@localhost/Lk3_ZuTqqdjC,51b666e7a6204003b5f3e86667707283,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.003051000021514483,0.21020599979237886,1,0.0,0.0,34788
1779643446.2608616,emisor@localhost/Lk3_ZuTqqdjC,b5c74d9861c140168d8af7dbca30dc84,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0027910000426345505,0.3275899998698151,1,0.0,0.0,34788
1779643446.540551,emisor@localhost/Lk3_ZuTqqdjC,4c0246c7689042dc84bc5f8495add032,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0022849999368190765,0.22132899994176114,1,0.0,0.0,34788
1779643446.8128164,emisor@localhost/Lk3_ZuTqqdjC,bae2a0de12ee49d8981cd3a450bf746a,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.007839999852876645,1.051079000262689,1,0.0,0.0,34788
1779643447.0808918,emisor@localhost/Lk3_ZuTqqdjC,790bddd01bb64cfa96f30bd3fe5bccb7,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0035680000110005494,0.3431680001995119,1,10.000000000000009,0.0,34788
1779643447.3422163,emisor@localhost/Lk3_ZuTqqdjC,4f84c610e2a1405fb985c9a43a2b366b,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.008134999916364904,0.5042950001552526,1,0.0,0.0,34788
1779643447.6411633,emisor@localhost/Lk3_ZuTqqdjC,7a61b89b0f254d4f9b2a7b180bd50a02,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0029379998522927053,0.5355269995561684,1,0.0,0.0,34788
1779643447.920596,emisor@localhost/Lk3_ZuTqqdjC,5e249557c91a40efb2ead2452b8c56cc,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0024480000320181716,0.22739100040780613,1,0.0,0.0,34788
1779643448.2021809,emisor@localhost/Lk3_ZuTqqdjC,76e1781916c9466cb8d2c2b8cf475e9d,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.003917999947589124,0.9352409997518407,1,0.0,0.0,34788
1779643448.4809911,emisor@localhost/Lk3_ZuTqqdjC,398335dfe3c349e280748575c7df94f8,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0036559999898599926,0.3664519999801996,1,0.0,0.0,34788
1779643448.7605913,emisor@localhost/Lk3_ZuTqqdjC,bde5b5e959064752b9a83ba69cbf3ed2,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.002278000010846881,0.22833499997432227,1,0.0,0.0,34788
1779643449.0318484,emisor@localhost/Lk3_ZuTqqdjC,2420cc8325624308a8eddaea71129863,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.006169999778649071,0.5735409999942931,1,0.0,0.0,34788
1779643449.3405135,emisor@localhost/Lk3_ZuTqqdjC,bc291af91de94b9292345061e361d985,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0024559999474149663,0.20925600028931512,1,0.0,0.0,34788
1779643449.6605031,emisor@localhost/Lk3_ZuTqqdjC,6b36e2253e3947d5bf416bbe576b1b50,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0023659999897063244,0.20072999996045837,1,0.0,0.0,34788
1779643449.9306383,emisor@localhost/Lk3_ZuTqqdjC,bec2cecf76fd48f7accf633c93c657f4,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.002428000243526185,0.25377700012541027,1,0.0,0.0,34788
1779643450.2312663,emisor@localhost/Lk3_ZuTqqdjC,198e8dd5a11e4d7ea915c081484f6344,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.002440000116621377,0.22867600000608945,1,0.0,0.0,34788
1779643450.511392,emisor@localhost/Lk3_ZuTqqdjC,5ac68c90aa754b96bee70213377ce6cb,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0027940000109083485,0.2253489997201541,1,10.000000000000009,0.0,34788
1779643450.7736511,emisor@localhost/Lk3_ZuTqqdjC,6c06e23d3dbf4f0ba84c68efe8b81199,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.00871700012794463,0.8958060002441925,1,0.0,0.0,34788
1779643451.0431945,emisor@localhost/Lk3_ZuTqqdjC,9b5bf7c305914928ac4336393f062a01,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.006549999852722976,1.0009299999182986,1,0.0,0.0,34788
1779643451.3421233,emisor@localhost/Lk3_ZuTqqdjC,14cc9662942d40f19aa343b2a77b1c30,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.003654000011010794,0.7410769999296463,1,0.0,0.0,34788
1779643451.6513257,emisor@localhost/Lk3_ZuTqqdjC,52efe7898aa74d92bc3df79a97f051f8,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0022340000214171596,0.22358299975167029,1,0.0,0.0,34788
1779643451.9225762,emisor@localhost/Lk3_ZuTqqdjC,58639604e9e3491c9578c08944819a76,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.006410999958461616,0.37816299982296186,1,0.0,0.0,34788
1779643452.201119,emisor@localhost/Lk3_ZuTqqdjC,689989a7dc1644ad9d5c3c9a35f3f09b,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.002319000032002805,0.19587099995987955,1,0.0,0.0,34788
1779643452.4812582,emisor@localhost/Lk3_ZuTqqdjC,148990c80e3743309ad5fb8a041338f8,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.002564000169513747,0.258896000104869,1,0.0,0.0,34788
1779643452.7512221,emisor@localhost/Lk3_ZuTqqdjC,cae5e9a09ba949e8bf2cbb4925a842d1,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0029739999263256323,0.28255300003365846,1,0.0,0.0,34788
1779643453.025174,emisor@localhost/Lk3_ZuTqqdjC,8b51218a5680469b9b17384216a44bcf,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.01020499985315837,1.4666349998151418,1,10.000000000000009,9.999999999999995,34788
1779643453.325509,emisor@localhost/Lk3_ZuTqqdjC,2ab8eca04c5349c2865929b487169a63,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.01594200011822977,1.7900230000122974,1,0.0,0.0,34788
1779643453.620963,emisor@localhost/Lk3_ZuTqqdjC,da1a53ea394c4d29a089d3af0675d848,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.002716999915719498,0.20731299991894048,1,0.0,0.0,34788
1779643453.882099,emisor@localhost/Lk3_ZuTqqdjC,97c08dcf947246aeae154ba482fdfef9,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.005036999937146902,0.6095019998610951,1,0.0,0.0,34788
1779643454.2119918,emisor@localhost/Lk3_ZuTqqdjC,49fe7684f3fe4ccba2182e5178872881,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.00390800005334313,0.5488520000653807,1,0.0,0.0,34788
1779643454.5407512,emisor@localhost/Lk3_ZuTqqdjC,341dc3dd7c894f0188b61fa303d88637,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0023940001483424567,0.21393700035332586,1,0.0,0.0,34788
1779643454.8214636,emisor@localhost/Lk3_ZuTqqdjC,f5eca298647a4bac8c8639943c9d9a62,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.004581000212056097,0.4058159997839539,1,0.0,0.0,34788
1779643455.0914433,emisor@localhost/Lk3_ZuTqqdjC,a12141ca601c40aaa9ea3a50823e8244,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.004495000212045852,0.3901579998455418,1,0.0,0.0,34788
1779643455.4108357,emisor@localhost/Lk3_ZuTqqdjC,bc38a557dd0f452cbdedb2d718b173dd,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.002343999767617788,0.20760300003530574,1,0.0,0.0,34788
1779643455.690918,emisor@localhost/Lk3_ZuTqqdjC,375047e96747470fbecf07e428aeca62,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.002586999926279532,0.2030830000876449,1,0.0,0.0,34788
1779643455.9633095,emisor@localhost/Lk3_ZuTqqdjC,4f277449a84546c395f03fea89e33889,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.009054999736690661,1.4217709999684303,1,0.0,0.0,34788
1779643456.2841961,emisor@localhost/Lk3_ZuTqqdjC,d6a64afa86c64cc784ae34291814d5f4,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.012644999969779747,1.4705559997310047,1,0.0,0.0,34788
1779643456.5822186,emisor@localhost/Lk3_ZuTqqdjC,c7e7e59ccd4441baace15c3fe262fadf,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0050049998208123725,0.7343580000451766,1,0.0,0.0,34788
1779643456.8412464,emisor@localhost/Lk3_ZuTqqdjC,5644b463fe9d48d5af631612da87e295,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0033490000532765407,0.43870399986190023,1,0.0,0.0,34788
1779643457.1145086,emisor@localhost/Lk3_ZuTqqdjC,290b5f937a6e4b1b8b50b2e4d5994b6f,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.012755999705404975,1.567068999975163,1,10.000000000000009,0.0,34788
1779643457.4316468,emisor@localhost/Lk3_ZuTqqdjC,8d5ef9833c1f4d2fa6441fd2b0e0d0b9,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.006221000148798339,0.31016100001579616,1,0.0,0.0,34788
1779643457.693248,emisor@localhost/Lk3_ZuTqqdjC,7b215148a4c0497d868fd9399cbc30ef,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.00659200031805085,0.8718419999240723,1,0.0,0.0,34788
1779643458.0106468,emisor@localhost/Lk3_ZuTqqdjC,dc3285f936494bc4989d5f130aa838a2,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0025230001483578235,0.19609399987530196,1,0.0,0.0,34788
1779643458.2907023,emisor@localhost/Lk3_ZuTqqdjC,e4ee9799d3a94716924bca17751d59af,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0024180003492801916,0.21291200027917512,1,9.999999999999954,0.0,34788
1779643458.5706985,emisor@localhost/Lk3_ZuTqqdjC,5608bad521014138839c922be779bfb7,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.003127000127278734,0.20950400039509987,1,0.0,0.0,34788
1779643458.8307743,emisor@localhost/Lk3_ZuTqqdjC,7586988392cb4aba9cef5236742093a8,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0028089998522773385,0.2528770000935765,1,0.0,0.0,34788
1779643459.1107037,emisor@localhost/Lk3_ZuTqqdjC,6930591966a14ac8967e0971467acf4a,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0024239998310804367,0.21800500007884693,1,0.0,0.0,34788
1779643459.3806536,emisor@localhost/Lk3_ZuTqqdjC,e8cf22fd76284947a5d3216c87c50787,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0025710000954859424,0.23523999971075682,1,0.0,0.0,34788
1779643459.6607344,emisor@localhost/Lk3_ZuTqqdjC,b7c11d87c87443b5938e3049bcd2aefd,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0024529999791411683,0.242558999616449,1,0.0,0.0,34788
1779643459.9406955,emisor@localhost/Lk3_ZuTqqdjC,6e4b713df475467fabc6c17e7b8b55b8,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0024060000214376487,0.22382500037565478,1,0.0,0.0,34788
1779643460.2105644,emisor@localhost/Lk3_ZuTqqdjC,f7bcda727a244adb9b1894f59e753aee,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.016956999843387166,0.19825500021397602,1,0.0,0.0,34788
1779643460.4911902,emisor@localhost/Lk3_ZuTqqdjC,df4a454f88264816abfbf0ff2ad9b41c,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.004140000328334281,0.4095549998055503,1,0.0,0.0,34788
1779643460.8124623,emisor@localhost/Lk3_ZuTqqdjC,3cf570c3d422442c8089b44c89d879ce,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.008084999990387587,0.6721200002175465,1,0.0,0.0,34788
1779643461.075813,emisor@localhost/Lk3_ZuTqqdjC,e425549da97142bd93d512efe317ee08,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.016085999959614128,2.2951840001042,1,0.0,0.0,34788
1779643461.380639,emisor@localhost/Lk3_ZuTqqdjC,cc4a6a108cd34df1854b716eebc8bd49,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0032759999157860875,0.23245300008056802,1,0.0,0.0,34788
1779643461.650651,emisor@localhost/Lk3_ZuTqqdjC,2412d0c3b5cc46e2a3fe06eb73083f51,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0028700001166725997,0.24564900013501756,1,0.0,0.0,34788
1779643461.9117134,emisor@localhost/Lk3_ZuTqqdjC,b3d0549067814835a0e86636c9266446,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.004386999989947071,0.4992819999642961,1,0.0,0.0,34788
1779643462.1913881,emisor@localhost/Lk3_ZuTqqdjC,d1e31ff408224abbbb63d68155f42c4d,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.005197000064072199,0.5184940000617644,1,0.0,0.0,34788
1779643462.441946,emisor@localhost/Lk3_ZuTqqdjC,e229e3cebb6e41f2908e2a52c2716230,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.005829000201629242,0.6610269997509022,1,0.0,0.0,34788
1779643462.7615047,emisor@localhost/Lk3_ZuTqqdjC,b8dce874e5414fc4855b7240922b2535,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0046740001380385365,0.5298539999785135,1,0.0,0.0,34788
1779643463.0613205,emisor@localhost/Lk3_ZuTqqdjC,35f5cc76303f4729b9edbac308dd29ad,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0042550000216579065,0.43121399994561216,1,0.0,0.0,34788
1779643463.3207836,emisor@localhost/Lk3_ZuTqqdjC,e12697640dce42ffa0692ba0d987a546,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0032939997254288755,0.2867980001610704,1,0.0,0.0,34788
1779643463.6212442,emisor@localhost/Lk3_ZuTqqdjC,e976f447c1164f0cacb0b88b5eb97230,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.0042819997361220885,0.4684069999711937,1,0.0,0.0,34788
1779643463.8917475,emisor@localhost/Lk3_ZuTqqdjC,c304bee0e5394a4ea69e17e8975d1d0d,SPHINCS+-SHA2-128s-simple,10926,35,44,10476,0.004437999905348988,0.4973289996996755,1,0.0,0.0,34788
1779643464.1516361,emisor@localhost/Lk3_ZuTqqdjC,159c3ce2737440afbbaf11283c6e4b28,SPHINCS+-SHA2-128s-simple,10927,36,44,10476,0.005375000000640284,0.5196100000830484,1,0.0,0.0,34788
